game_id,season,week,date,home_team,away_team,home_score,away_score,Winner,home_pass_cmp,home_pass_att,home_pass_yds,home_pass_td,home_pass_int,home_pass_sacked,home_pass_sacked_yds,home_rush_att,home_rush_yds,home_rush_td,home_first_down,home_penalties,home_penalties_yds,home_fumbles_lost,home_plays_offense,home_fga,home_fgm,home_xpa,home_xpm,home_punt,home_punt_yds,home_turnovers,away_pass_cmp,away_pass_att,away_pass_yds,away_pass_td,away_pass_int,away_pass_sacked,away_pass_sacked_yds,away_rush_att,away_rush_yds,away_rush_td,away_first_down,away_penalties,away_penalties_yds,away_fumbles_lost,away_plays_offense,away_fga,away_fgm,away_xpa,away_xpm,away_punt,away_punt_yds,away_turnovers,spread_line,total_line,home_moneyline,away_moneyline,stadium,roof,surface,temp,wind,game_type,weekday,gametime,location,home_coach,away_coach,referee
2014_14_BUF_DEN,2014,14,12/7/2014,DEN,BUF,24,17,DEN,14,20,173,0,2,0,0,29,133,3,15,10,95,1,69,1,1,3,3,0,0,3,38,61,355,1,2,4,0,16,74,1,24,6,48,1,96,1,1,2,2,0,0,3,9,47,-400,346,Sports Authority Field at Mile High,outdoors,grass,63,3,REG,Sunday,16:05,Home,John Fox,Doug Marrone,Ronald Torbert
2014_14_SF_OAK,2014,14,12/7/2014,OAK,SF,24,13,OAK,,,,,,,,,,,,,,,,,,,,,,,18,38,174,1,2,5,0,18,97,0,18,9,76,0,78,3,2,1,1,0,0,2,-8,40,315,-362,O.co Coliseum,outdoors,grass,63,0,REG,Sunday,16:25,Home,Tony Sparano,Jim Harbaugh,Terry McAulay
2014_14_SEA_PHI,2014,14,12/7/2014,PHI,SEA,14,24,SEA,10,23,96,2,1,3,0,22,57,0,9,3,37,1,62,0,0,2,2,0,0,2,22,39,263,2,0,2,0,46,188,1,28,9,99,2,107,1,1,3,3,0,0,2,-1.5,48,111,-123,Lincoln Financial Field,outdoors,grass,45,15,REG,Sunday,16:25,Home,Chip Kelly,Pete Carroll,Bill Vinovich
2014_14_NE_SD,2014,14,12/7/2014,SD,NE,14,23,NE,,,,,,,,,,,,,,,,,,,,,,,28,45,317,2,1,1,0,28,87,0,24,8,61,1,94,3,3,2,2,0,0,2,-4,53,186,-208,Qualcomm Stadium,outdoors,grass,67,7,REG,Sunday,20:30,Home,Mike McCoy,Bill Belichick,Bill Leavy
2014_14_ATL_GB,2014,14,12/8/2014,GB,ATL,43,37,GB,24,37,327,3,0,1,0,30,179,2,28,4,21,0,88,3,3,5,4,0,0,0,24,40,375,4,1,1,0,25,91,1,26,4,30,0,86,2,1,4,4,0,0,1,13.5,54.5,-730,590,Lambeau Field,outdoors,grass,33,0,REG,Monday,20:30,Home,Mike McCarthy,Mike Smith,Peter Morelli
2014_15_ARI_STL,2014,15,12/11/2014,STL,ARI,6,12,ARI,,,,,,,,,,,,,,,,,,,,,,,16,31,139,0,0,1,0,33,143,0,13,7,81,0,86,4,4,0,0,0,0,0,6,40.5,-255,227,Edward Jones Dome,dome,astroplay,,,REG,Thursday,20:25,Home,Jeff Fisher,Bruce Arians,Walt Coleman
2014_15_PIT_ATL,2014,15,12/14/2014,ATL,PIT,20,27,PIT,26,37,310,2,1,0,0,20,97,0,20,3,34,0,74,2,2,2,2,0,0,1,27,36,360,0,0,1,0,22,45,2,22,3,25,0,75,2,2,3,3,0,0,0,-3,55,136,-150,Georgia Dome,dome,fieldturf,,,REG,Sunday,13:00,Home,Mike Smith,Mike Tomlin,Clete Blakeman
2014_15_JAX_BAL,2014,15,12/14/2014,BAL,JAX,20,12,BAL,20,30,221,1,0,0,0,26,93,0,17,10,105,1,82,4,2,2,2,0,0,1,22,46,229,0,1,8,0,23,82,0,13,4,25,0,88,5,4,0,0,0,0,1,14,44.5,-800,638,M&T Bank Stadium,outdoors,sportturf,47,3,REG,Sunday,13:00,Home,John Harbaugh,Gus Bradley,Tony Corrente
2014_15_GB_BUF,2014,15,12/14/2014,BUF,GB,21,13,BUF,14,30,158,0,1,3,0,33,113,0,13,8,65,0,90,4,4,1,1,0,0,1,17,43,185,0,2,1,0,24,158,1,21,11,80,0,97,3,2,1,1,0,0,2,-3.5,49.5,155,-172,Ralph Wilson Stadium,outdoors,a_turf,38,10,REG,Sunday,13:00,Home,Doug Marrone,Mike McCarthy,Bill Leavy
2014_15_TB_CAR,2014,15,12/14/2014,CAR,TB,19,17,CAR,25,43,277,1,0,3,0,32,123,0,28,5,40,1,94,5,4,1,1,0,0,1,13,31,154,1,1,3,0,23,151,1,15,3,14,2,73,1,1,2,2,0,0,3,3.5,41,-185,166,Bank of America Stadium,outdoors,grass,60,0,REG,Sunday,13:00,Home,Ron Rivera,Lovie Smith,Ronald Torbert
2014_15_CIN_CLE,2014,15,12/14/2014,CLE,CIN,0,30,CIN,10,21,80,0,2,3,0,17,53,0,5,9,61,0,61,0,0,0,0,0,0,2,14,26,117,0,1,2,0,45,244,3,23,5,48,0,85,3,3,3,3,0,0,1,2.5,44,-139,126,FirstEnergy Stadium,outdoors,grass,43,7,REG,Sunday,13:00,Home,Mike Pettine,Marvin Lewis,Walt Anderson
2014_15_HOU_IND,2014,15,12/14/2014,IND,HOU,17,10,IND,18,36,187,2,1,2,0,28,110,0,20,7,61,1,84,1,1,2,2,0,0,2,13,26,157,0,1,1,0,41,137,0,14,8,50,1,88,1,1,1,1,0,0,2,7,49,-310,273,Lucas Oil Stadium,closed,fieldturf,,,REG,Sunday,13:00,Home,Chuck Pagano,Bill O'Brien,Gene Steratore
2014_15_OAK_KC,2014,15,12/14/2014,KC,OAK,31,13,KC,18,32,297,2,0,1,0,27,93,1,16,13,109,1,90,3,1,4,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,11,41.5,-500,423,Arrowhead Stadium,outdoors,grass,58,16,REG,Sunday,13:00,Home,Andy Reid,Tony Sparano,Jerome Boger
2014_15_MIA_NE,2014,15,12/14/2014,NE,MIA,41,13,NE,21,35,287,2,1,0,0,29,108,2,23,3,20,0,82,2,2,5,5,0,0,1,29,51,346,1,2,4,0,23,76,0,23,7,66,0,98,3,2,1,1,0,0,2,9.5,49,-420,361,Gillette Stadium,outdoors,fieldturf,43,9,REG,Sunday,13:00,Home,Bill Belichick,Joe Philbin,Bill Vinovich
2014_15_WAS_NYG,2014,15,12/14/2014,NYG,WAS,24,13,NYG,23,35,250,3,0,1,0,22,49,0,16,8,105,0,76,1,1,3,3,0,0,0,22,41,275,1,0,7,0,27,144,0,20,10,75,2,89,2,2,1,1,0,0,2,7,46.5,-300,264,MetLife Stadium,outdoors,fieldturf,43,9,REG,Sunday,13:00,Home,Tom Coughlin,Jay Gruden,Jeff Triplette
2014_15_DEN_SD,2014,15,12/14/2014,SD,DEN,10,22,DEN,,,,,,,,,,,,,,,,,,,,,,,14,23,233,1,0,1,0,38,111,0,18,7,55,0,80,5,5,1,1,0,0,0,-4,49,171,-190,Qualcomm Stadium,outdoors,grass,64,6,REG,Sunday,16:05,Home,Mike McCoy,John Fox,Craig Wrolstad
2014_15_NYJ_TEN,2014,15,12/14/2014,TEN,NYJ,11,16,NYJ,16,36,260,0,0,1,0,28,89,0,17,4,25,1,84,3,3,0,0,0,0,1,16,32,179,1,0,3,0,29,114,1,16,12,97,0,83,2,1,1,1,0,0,0,-3.5,42,167,-186,LP Field,outdoors,grass,54,6,REG,Sunday,16:05,Home,Ken Whisenhunt,Rex Ryan,John Parry
2014_15_MIN_DET,2014,15,12/14/2014,DET,MIN,16,14,DET,17,28,153,1,0,0,0,22,80,0,11,4,30,0,67,3,3,1,1,0,0,0,31,45,315,1,2,4,0,21,76,1,21,4,30,0,82,3,0,2,2,0,0,2,8,42.5,-350,305,Ford Field,dome,fieldturf,,,REG,Sunday,16:25,Home,Jim Caldwell,Mike Zimmer,Peter Morelli
2014_15_SF_SEA,2014,15,12/14/2014,SEA,SF,17,7,SEA,12,29,168,1,1,5,0,32,152,1,18,10,89,0,79,1,1,2,2,0,0,1,11,25,141,0,0,6,0,32,140,1,14,5,39,0,70,0,0,1,1,0,0,0,10,38,-430,369,CenturyLink Field,outdoors,fieldturf,46,4,REG,Sunday,16:25,Home,Pete Carroll,Jim Harbaugh,Ed Hochuli
2014_15_DAL_PHI,2014,15,12/14/2014,PHI,DAL,27,38,DAL,17,32,252,0,2,4,0,21,75,3,18,7,54,1,71,2,2,3,3,0,0,3,22,34,265,3,0,3,0,42,115,2,26,12,120,1,106,1,1,5,5,0,0,1,3.5,54.5,-159,144,Lincoln Financial Field,outdoors,grass,41,9,REG,Sunday,20:30,Home,Chip Kelly,Jason Garrett,Terry McAulay
