game_id,season,week,date,home_team,away_team,home_score,away_score,Winner,home_pass_cmp,home_pass_att,home_pass_yds,home_pass_td,home_pass_int,home_pass_sacked,home_pass_sacked_yds,home_rush_att,home_rush_yds,home_rush_td,home_first_down,home_penalties,home_penalties_yds,home_fumbles_lost,home_plays_offense,home_fga,home_fgm,home_xpa,home_xpm,home_punt,home_punt_yds,home_turnovers,away_pass_cmp,away_pass_att,away_pass_yds,away_pass_td,away_pass_int,away_pass_sacked,away_pass_sacked_yds,away_rush_att,away_rush_yds,away_rush_td,away_first_down,away_penalties,away_penalties_yds,away_fumbles_lost,away_plays_offense,away_fga,away_fgm,away_xpa,away_xpm,away_punt,away_punt_yds,away_turnovers,spread_line,total_line,home_moneyline,away_moneyline,stadium,roof,surface,temp,wind,game_type,weekday,gametime,location,home_coach,away_coach,referee
2018_09_DET_MIN,2018,9,2018-11-04,MIN,DET,24.0,9.0,MIN,18.0,23.0,164.0,1.0,1.0,1.0,0.0,23.0,128.0,1.0,17.0,7.0,51.0,1.0,64.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,25.0,46.0,199.0,0.0,0.0,10.0,0.0,24.0,66.0,0.0,18.0,4.0,30.0,1.0,87.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.5,47.0,-218.0,195.0,U.S. Bank Stadium,dome,sportturf,,,REG,Sunday,13:00,Home,Mike Zimmer,Matt Patricia,Peter Morelli
2018_09_ATL_WAS,2018,9,2018-11-04,WAS,ATL,14.0,38.0,ATL,30.0,49.0,306.0,1.0,1.0,3.0,0.0,15.0,79.0,1.0,20.0,9.0,90.0,0.0,87.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,26.0,40.0,350.0,4.0,1.0,2.0,0.0,24.0,154.0,1.0,25.0,8.0,107.0,0.0,82.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.5,46.5,-128.0,116.0,FedExField,outdoors,grass,55.0,5.0,REG,Sunday,13:00,Home,Jay Gruden,Dan Quinn,Walt Anderson
2018_09_HOU_DEN,2018,9,2018-11-04,DEN,HOU,17.0,19.0,HOU,26.0,44.0,290.0,1.0,0.0,2.0,0.0,20.0,75.0,1.0,19.0,8.0,60.0,1.0,85.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,17.0,28.0,213.0,2.0,0.0,4.0,0.0,33.0,98.0,0.0,17.0,7.0,50.0,0.0,79.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,46.5,-119.0,108.0,Sports Authority Field at Mile High,outdoors,grass,53.0,3.0,REG,Sunday,16:05,Home,Vance Joseph,Bill O'Brien,Clay Martin
2018_09_LAC_SEA,2018,9,2018-11-04,SEA,LAC,17.0,25.0,LAC,26.0,43.0,235.0,2.0,1.0,4.0,0.0,32.0,154.0,0.0,24.0,17.0,158.0,0.0,102.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,13.0,29.0,228.0,2.0,0.0,2.0,0.0,22.0,160.0,1.0,18.0,5.0,30.0,0.0,68.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,48.5,-104.0,-106.0,CenturyLink Field,outdoors,fieldturf,56.0,4.0,REG,Sunday,16:05,Home,Pete Carroll,Anthony Lynn,Shawn Hochuli
2018_09_LA_NO,2018,9,2018-11-04,NO,LA,45.0,35.0,NO,25.0,36.0,346.0,4.0,0.0,0.0,0.0,34.0,141.0,2.0,30.0,4.0,32.0,1.0,89.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,28.0,41.0,391.0,3.0,1.0,0.0,0.0,19.0,92.0,1.0,23.0,2.0,20.0,0.0,77.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,-2.5,57.5,120.0,-133.0,Mercedes-Benz Superdome,dome,sportturf,,,REG,Sunday,16:25,Home,Sean Payton,Sean McVay,Bill Vinovich
2018_09_GB_NE,2018,9,2018-11-04,NE,GB,31.0,17.0,NE,23.0,38.0,331.0,1.0,0.0,2.0,0.0,31.0,123.0,3.0,27.0,5.0,48.0,0.0,86.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,24.0,44.0,259.0,2.0,0.0,1.0,0.0,25.0,117.0,0.0,22.0,7.0,45.0,1.0,91.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,56.0,-221.0,198.0,Gillette Stadium,outdoors,fieldturf,40.0,2.0,REG,Sunday,20:20,Home,Bill Belichick,Mike McCarthy,Brad Allen
2018_09_TEN_DAL,2018,9,2018-11-05,DAL,TEN,14.0,28.0,TEN,21.0,37.0,243.0,2.0,1.0,5.0,0.0,19.0,72.0,0.0,18.0,6.0,45.0,1.0,72.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,21.0,33.0,240.0,2.0,0.0,4.0,0.0,36.0,125.0,2.0,24.0,3.0,27.0,2.0,83.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,4.5,40.0,-228.0,203.0,AT&T Stadium,closed,matrixturf,,,REG,Monday,20:15,Home,Jason Garrett,Mike Vrabel,Clete Blakeman
2018_10_CAR_PIT,2018,10,2018-11-08,PIT,CAR,52.0,21.0,PIT,23.0,28.0,325.0,5.0,0.0,1.0,0.0,30.0,138.0,1.0,24.0,3.0,27.0,0.0,74.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,23.0,34.0,193.0,2.0,1.0,5.0,0.0,22.0,95.0,1.0,18.0,3.0,39.0,1.0,78.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.5,51.0,-189.0,170.0,Heinz Field,outdoors,grass,40.0,4.0,REG,Thursday,20:20,Home,Mike Tomlin,Ron Rivera,Walt Coleman
2018_10_DET_CHI,2018,10,2018-11-11,CHI,DET,34.0,22.0,CHI,23.0,32.0,355.0,3.0,0.0,1.0,0.0,22.0,54.0,2.0,20.0,7.0,51.0,0.0,73.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,25.0,50.0,274.0,2.0,2.0,6.0,0.0,24.0,76.0,1.0,24.0,5.0,36.0,1.0,93.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,7.5,44.5,-320.0,281.0,Soldier Field,outdoors,grass,37.0,12.0,REG,Sunday,13:00,Home,Matt Nagy,Matt Patricia,Alex Kemp
2018_10_NO_CIN,2018,10,2018-11-11,CIN,NO,14.0,51.0,NO,14.0,27.0,198.0,1.0,2.0,4.0,0.0,16.0,110.0,1.0,13.0,2.0,10.0,0.0,61.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,22.0,27.0,265.0,3.0,0.0,0.0,0.0,47.0,244.0,3.0,33.0,3.0,21.0,0.0,92.0,3.0,3.0,6.0,6.0,0.0,0.0,0.0,-5.5,53.0,225.0,-253.0,Paul Brown Stadium,outdoors,fieldturf,39.0,6.0,REG,Sunday,13:00,Home,Marvin Lewis,Sean Payton,Tony Corrente
2018_10_ATL_CLE,2018,10,2018-11-11,CLE,ATL,28.0,16.0,CLE,17.0,21.0,216.0,3.0,1.0,0.0,0.0,29.0,211.0,1.0,19.0,6.0,30.0,0.0,69.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,38.0,55.0,330.0,2.0,0.0,2.0,0.0,19.0,71.0,0.0,25.0,2.0,13.0,2.0,88.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,-5.5,49.5,212.0,-238.0,FirstEnergy Stadium,outdoors,grass,36.0,9.0,REG,Sunday,13:00,Home,Gregg Williams,Dan Quinn,Peter Morelli
2018_10_JAX_IND,2018,10,2018-11-11,IND,JAX,29.0,26.0,IND,21.0,29.0,285.0,3.0,1.0,0.0,0.0,24.0,81.0,1.0,17.0,9.0,76.0,0.0,74.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,27.0,39.0,324.0,2.0,0.0,0.0,0.0,34.0,91.0,1.0,24.0,6.0,30.0,1.0,93.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,48.0,-156.0,141.0,Lucas Oil Stadium,closed,fieldturf,,,REG,Sunday,13:00,Home,Frank Reich,Doug Marrone,Jerome Boger
2018_10_ARI_KC,2018,10,2018-11-11,KC,ARI,26.0,14.0,KC,21.0,34.0,249.0,2.0,0.0,5.0,0.0,23.0,118.0,1.0,20.0,5.0,46.0,0.0,75.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,22.0,44.0,208.0,1.0,2.0,5.0,0.0,25.0,94.0,1.0,21.0,6.0,47.0,0.0,87.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,16.5,49.5,-1267.0,835.0,Arrowhead Stadium,outdoors,grass,43.0,5.0,REG,Sunday,13:00,Home,Andy Reid,Steve Wilks,Carl Cheffers
2018_10_BUF_NYJ,2018,10,2018-11-11,NYJ,BUF,10.0,41.0,BUF,17.0,37.0,135.0,0.0,2.0,3.0,0.0,18.0,83.0,1.0,12.0,2.0,15.0,0.0,75.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,16.0,27.0,247.0,2.0,0.0,1.0,0.0,46.0,212.0,2.0,23.0,3.0,25.0,0.0,89.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,6.5,38.0,-265.0,235.0,MetLife Stadium,outdoors,fieldturf,46.0,10.0,REG,Sunday,13:00,Home,Todd Bowles,Sean McDermott,Ron Torbert
2018_10_WAS_TB,2018,10,2018-11-11,TB,WAS,3.0,16.0,WAS,29.0,43.0,406.0,0.0,2.0,2.0,0.0,24.0,103.0,0.0,29.0,6.0,32.0,2.0,82.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,19.0,30.0,178.0,1.0,0.0,3.0,0.0,25.0,116.0,0.0,15.0,7.0,70.0,0.0,72.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.5,51.0,-183.0,165.0,Raymond James Stadium,outdoors,grass,82.0,3.0,REG,Sunday,13:00,Home,Dirk Koetter,Jay Gruden,Brad Allen
2018_10_NE_TEN,2018,10,2018-11-11,TEN,NE,34.0,10.0,TEN,17.0,27.0,249.0,2.0,0.0,2.0,0.0,36.0,150.0,2.0,23.0,4.0,46.0,0.0,81.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,23.0,46.0,267.0,0.0,0.0,3.0,0.0,19.0,40.0,1.0,16.0,4.0,20.0,0.0,86.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,-6.0,47.0,217.0,-244.0,Nissan Stadium,outdoors,grass,46.0,4.0,REG,Sunday,13:00,Home,Mike Vrabel,Bill Belichick,Bill Vinovich
2018_10_LAC_OAK,2018,10,2018-11-11,OAK,LAC,6.0,20.0,LAC,,,,,,,,,,,,,,,,,,,,,,,18.0,27.0,223.0,2.0,1.0,1.0,0.0,26.0,113.0,0.0,16.0,7.0,70.0,0.0,69.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,-10.5,50.0,391.0,-458.0,Oakland-Alameda County Coliseum,outdoors,grass,69.0,16.0,REG,Sunday,16:05,Home,Jon Gruden,Anthony Lynn,Craig Wrolstad
2018_10_MIA_GB,2018,10,2018-11-11,GB,MIA,31.0,12.0,GB,19.0,30.0,199.0,2.0,0.0,2.0,0.0,25.0,195.0,2.0,21.0,5.0,40.0,0.0,74.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,23.0,43.0,213.0,0.0,1.0,6.0,0.0,23.0,131.0,0.0,19.0,4.0,15.0,2.0,83.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,13.0,48.5,-585.0,487.0,Lambeau Field,outdoors,grass,33.0,6.0,REG,Sunday,16:25,Home,Mike McCarthy,Adam Gase,Clay Martin
2018_10_SEA_LA,2018,10,2018-11-11,LA,SEA,36.0,31.0,LA,28.0,41.0,318.0,2.0,0.0,2.0,0.0,24.0,149.0,2.0,25.0,5.0,35.0,0.0,86.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,17.0,30.0,176.0,3.0,0.0,4.0,0.0,34.0,273.0,1.0,27.0,12.0,123.0,1.0,86.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,10.0,51.0,-420.0,361.0,Los Angeles Memorial Coliseum,outdoors,grass,75.0,1.0,REG,Sunday,16:25,Home,Sean McVay,Pete Carroll,John Hussey
2018_10_DAL_PHI,2018,10,2018-11-11,PHI,DAL,20.0,27.0,DAL,32.0,46.0,360.0,2.0,1.0,2.0,0.0,16.0,71.0,0.0,23.0,2.0,17.0,0.0,75.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,26.0,40.0,270.0,1.0,0.0,4.0,0.0,28.0,171.0,2.0,23.0,3.0,20.0,0.0,88.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,7.5,45.5,-355.0,310.0,Lincoln Financial Field,outdoors,grass,38.0,5.0,REG,Sunday,20:20,Home,Doug Pederson,Jason Garrett,John Parry
2018_10_NYG_SF,2018,10,2018-11-12,SF,NYG,23.0,27.0,NYG,27.0,39.0,250.0,1.0,2.0,0.0,0.0,29.0,124.0,1.0,23.0,10.0,96.0,0.0,92.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,19.0,32.0,188.0,3.0,0.0,1.0,0.0,23.0,97.0,0.0,17.0,8.0,79.0,0.0,76.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,45.0,-179.0,161.0,Levi's Stadium,outdoors,grass,62.0,0.0,REG,Monday,20:15,Home,Kyle Shanahan,Pat Shurmur,Shawn Hochuli
2018_11_GB_SEA,2018,11,2018-11-15,SEA,GB,27.0,24.0,SEA,21.0,34.0,225.0,2.0,0.0,3.0,0.0,35.0,173.0,1.0,23.0,9.0,90.0,1.0,92.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,21.0,35.0,332.0,2.0,0.0,5.0,0.0,13.0,48.0,1.0,14.0,2.0,20.0,0.0,66.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,49.0,-162.0,146.0,CenturyLink Field,outdoors,fieldturf,54.0,6.0,REG,Thursday,20:20,Home,Pete Carroll,Mike McCarthy,Tony Corrente
2018_11_DAL_ATL,2018,11,2018-11-18,ATL,DAL,19.0,22.0,DAL,24.0,37.0,291.0,1.0,1.0,3.0,0.0,18.0,80.0,0.0,19.0,1.0,10.0,0.0,70.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,22.0,34.0,208.0,0.0,0.0,2.0,0.0,29.0,132.0,2.0,20.0,3.0,25.0,0.0,80.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.5,50.0,-186.0,168.0,Mercedes-Benz Stadium,open,fieldturf,,,REG,Sunday,13:00,Home,Dan Quinn,Jason Garrett,Craig Wrolstad
2018_11_CIN_BAL,2018,11,2018-11-18,BAL,CIN,24.0,21.0,BAL,13.0,22.0,150.0,0.0,1.0,3.0,0.0,54.0,262.0,2.0,23.0,7.0,58.0,0.0,94.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,19.0,38.0,211.0,2.0,0.0,1.0,0.0,16.0,48.0,1.0,15.0,5.0,31.0,0.0,73.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,6.5,44.0,-260.0,231.0,M&T Bank Stadium,outdoors,grass,48.0,8.0,REG,Sunday,13:00,Home,John Harbaugh,Marvin Lewis,Walt Coleman
2018_11_CAR_DET,2018,11,2018-11-18,DET,CAR,20.0,19.0,DET,23.0,38.0,220.0,1.0,0.0,1.0,0.0,26.0,94.0,1.0,20.0,1.0,5.0,0.0,83.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,25.0,42.0,357.0,3.0,1.0,3.0,0.0,16.0,56.0,0.0,20.0,2.0,15.0,0.0,72.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,-4.0,48.0,173.0,-192.0,Ford Field,dome,fieldturf,,,REG,Sunday,13:00,Home,Matt Patricia,Ron Rivera,Clay Martin
2018_11_TEN_IND,2018,11,2018-11-18,IND,TEN,38.0,10.0,IND,24.0,32.0,295.0,3.0,0.0,0.0,0.0,28.0,102.0,2.0,26.0,6.0,82.0,0.0,76.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,21.0,34.0,203.0,1.0,2.0,5.0,0.0,25.0,87.0,0.0,16.0,9.0,90.0,0.0,80.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,50.0,-129.0,117.0,Lucas Oil Stadium,closed,fieldturf,,,REG,Sunday,13:00,Home,Frank Reich,Mike Vrabel,John Hussey
2018_11_PIT_JAX,2018,11,2018-11-18,JAX,PIT,16.0,20.0,PIT,10.0,24.0,104.0,0.0,0.0,6.0,0.0,43.0,179.0,1.0,14.0,5.0,40.0,1.0,90.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,27.0,50.0,314.0,2.0,3.0,2.0,0.0,11.0,26.0,1.0,19.0,9.0,86.0,0.0,80.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,-4.0,47.0,181.0,-202.0,TIAA Bank Stadium,outdoors,grass,73.0,8.0,REG,Sunday,13:00,Home,Doug Marrone,Mike Tomlin,Walt Anderson
2018_11_TB_NYG,2018,11,2018-11-18,NYG,TB,38.0,35.0,NYG,17.0,22.0,231.0,2.0,0.0,4.0,0.0,31.0,163.0,2.0,19.0,4.0,35.0,0.0,74.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,25.0,38.0,366.0,2.0,4.0,1.0,0.0,30.0,151.0,2.0,31.0,8.0,65.0,0.0,87.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,3.0,54.5,-162.0,146.0,MetLife Stadium,outdoors,fieldturf,42.0,1.0,REG,Sunday,13:00,Home,Pat Shurmur,Dirk Koetter,Shawn Smith
2018_11_HOU_WAS,2018,11,2018-11-18,WAS,HOU,21.0,23.0,HOU,18.0,44.0,189.0,1.0,2.0,5.0,0.0,29.0,124.0,2.0,23.0,7.0,39.0,0.0,95.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,16.0,27.0,208.0,1.0,2.0,3.0,0.0,31.0,139.0,0.0,19.0,6.0,44.0,1.0,77.0,5.0,3.0,2.0,2.0,0.0,0.0,3.0,-3.0,40.5,144.0,-160.0,FedExField,outdoors,grass,48.0,6.0,REG,Sunday,13:00,Home,Jay Gruden,Bill O'Brien,Alex Kemp
2018_11_OAK_ARI,2018,11,2018-11-18,ARI,OAK,21.0,23.0,OAK,9.0,21.0,136.0,3.0,2.0,1.0,0.0,31.0,154.0,0.0,13.0,7.0,55.0,0.0,75.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,4.5,41.0,-211.0,189.0,State Farm Stadium,closed,grass,,,REG,Sunday,16:05,Home,Steve Wilks,Jon Gruden,Jerome Boger
2018_11_DEN_LAC,2018,11,2018-11-18,LAC,DEN,22.0,23.0,DEN,28.0,46.0,401.0,2.0,2.0,3.0,0.0,26.0,95.0,0.0,26.0,11.0,76.0,0.0,93.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,20.0,33.0,217.0,0.0,0.0,0.0,0.0,20.0,108.0,3.0,16.0,10.0,87.0,0.0,75.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,7.5,47.0,-329.0,288.0,StubHub Center,outdoors,grass,69.0,4.0,REG,Sunday,16:05,Home,Anthony Lynn,Vance Joseph,Peter Morelli
2018_11_PHI_NO,2018,11,2018-11-18,NO,PHI,48.0,7.0,NO,23.0,32.0,373.0,4.0,0.0,0.0,0.0,37.0,173.0,2.0,28.0,6.0,42.0,0.0,88.0,2.0,2.0,6.0,6.0,0.0,0.0,0.0,19.0,36.0,156.0,0.0,3.0,3.0,0.0,12.0,58.0,1.0,13.0,8.0,76.0,0.0,66.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,7.0,56.5,-331.0,290.0,Mercedes-Benz Superdome,dome,sportturf,,,REG,Sunday,16:25,Home,Sean Payton,Doug Pederson,Carl Cheffers
2018_11_MIN_CHI,2018,11,2018-11-18,CHI,MIN,25.0,20.0,CHI,20.0,34.0,165.0,1.0,2.0,1.0,0.0,39.0,148.0,0.0,24.0,6.0,70.0,1.0,87.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,30.0,50.0,262.0,2.0,2.0,2.0,0.0,14.0,22.0,0.0,19.0,3.0,26.0,1.0,79.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.5,44.0,-137.0,124.0,Soldier Field,outdoors,grass,33.0,6.0,REG,Sunday,20:20,Home,Matt Nagy,Mike Zimmer,John Perry
2018_11_KC_LA,2018,11,2018-11-19,LA,KC,54.0,51.0,LA,31.0,54.0,413.0,4.0,0.0,5.0,0.0,21.0,76.0,1.0,29.0,12.0,120.0,2.0,108.0,2.0,2.0,7.0,6.0,0.0,0.0,2.0,33.0,49.0,478.0,6.0,3.0,3.0,0.0,20.0,98.0,0.0,27.0,9.0,75.0,2.0,94.0,1.0,1.0,7.0,6.0,0.0,0.0,5.0,3.0,63.5,-170.0,153.0,Los Angeles Memorial Coliseum,outdoors,grass,65.0,0.0,REG,Monday,20:15,Home,Sean McVay,Andy Reid,Clete Blakeman
2018_12_CHI_DET,2018,12,2018-11-22,DET,CHI,16.0,23.0,CHI,28.0,41.0,236.0,0.0,2.0,2.0,0.0,24.0,111.0,2.0,17.0,3.0,15.0,0.0,80.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,28.0,43.0,238.0,2.0,0.0,4.0,0.0,15.0,38.0,0.0,18.0,5.0,59.0,1.0,74.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,-3.0,43.0,146.0,-161.0,Ford Field,dome,fieldturf,,,REG,Thursday,12:30,Home,Matt Patricia,Matt Nagy,Brad Allen
2018_12_WAS_DAL,2018,12,2018-11-22,DAL,WAS,31.0,23.0,DAL,22.0,35.0,289.0,2.0,0.0,4.0,0.0,34.0,146.0,2.0,20.0,3.0,25.0,0.0,90.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,24.0,41.0,268.0,2.0,3.0,3.0,0.0,20.0,80.0,1.0,18.0,5.0,30.0,0.0,81.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,7.0,40.0,-317.0,279.0,AT&T Stadium,closed,matrixturf,,,REG,Thursday,16:30,Home,Jason Garrett,Jay Gruden,Ron Torbert
2018_12_ATL_NO,2018,12,2018-11-22,NO,ATL,31.0,17.0,NO,15.0,24.0,171.0,4.0,1.0,2.0,0.0,31.0,150.0,0.0,19.0,4.0,41.0,0.0,73.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,35.0,53.0,377.0,2.0,1.0,6.0,0.0,16.0,26.0,0.0,21.0,1.0,4.0,3.0,81.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,11.5,61.0,-550.0,433.0,Mercedes-Benz Superdome,dome,sportturf,,,REG,Thursday,20:20,Home,Sean Payton,Dan Quinn,John Hussey
2018_12_OAK_BAL,2018,12,2018-11-25,BAL,OAK,34.0,17.0,BAL,14.0,26.0,178.0,1.0,2.0,1.0,0.0,43.0,242.0,1.0,23.0,5.0,30.0,0.0,88.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,13.0,42.0,-691.0,524.0,M&T Bank Stadium,outdoors,grass,60.0,7.0,REG,Sunday,13:00,Home,John Harbaugh,Jon Gruden,Clay Martin
2018_12_JAX_BUF,2018,12,2018-11-25,BUF,JAX,24.0,21.0,BUF,8.0,19.0,160.0,1.0,0.0,0.0,0.0,35.0,167.0,2.0,16.0,9.0,90.0,0.0,80.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,26.0,127.0,1.0,2.0,3.0,0.0,39.0,226.0,2.0,25.0,14.0,80.0,0.0,93.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,-3.0,36.5,140.0,-155.0,New Era Field,outdoors,a_turf,44.0,12.0,REG,Sunday,13:00,Home,Sean McDermott,Doug Marrone,Walt Coleman
2018_12_SEA_CAR,2018,12,2018-11-25,CAR,SEA,27.0,30.0,SEA,25.0,30.0,256.0,2.0,1.0,0.0,0.0,27.0,220.0,1.0,25.0,4.0,41.0,0.0,73.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,22.0,33.0,339.0,2.0,0.0,2.0,0.0,28.0,75.0,1.0,21.0,3.0,25.0,0.0,80.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,46.5,-162.0,146.0,Bank of America Stadium,outdoors,grass,57.0,1.0,REG,Sunday,13:00,Home,Ron Rivera,Pete Carroll,Shawn Smith
2018_12_CLE_CIN,2018,12,2018-11-25,CIN,CLE,20.0,35.0,CLE,27.0,47.0,255.0,2.0,1.0,1.0,0.0,20.0,129.0,1.0,25.0,17.0,132.0,1.0,92.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,19.0,26.0,258.0,4.0,0.0,0.0,0.0,35.0,84.0,1.0,24.0,3.0,25.0,0.0,80.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,-1.0,46.5,102.0,-113.0,Paul Brown Stadium,outdoors,fieldturf,44.0,4.0,REG,Sunday,13:00,Home,Marvin Lewis,Gregg Williams,Jerome Boger
2018_12_NE_NYJ,2018,12,2018-11-25,NYJ,NE,13.0,27.0,NE,26.0,47.0,276.0,1.0,1.0,2.0,0.0,15.0,74.0,0.0,18.0,8.0,75.0,0.0,82.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,20.0,31.0,283.0,2.0,0.0,0.0,0.0,36.0,215.0,1.0,24.0,11.0,77.0,0.0,88.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,-13.0,46.5,487.0,-585.0,MetLife Stadium,outdoors,fieldturf,54.0,8.0,REG,Sunday,13:00,Home,Todd Bowles,Bill Belichick,Shawn Hochuli
2018_12_NYG_PHI,2018,12,2018-11-25,PHI,NYG,25.0,22.0,PHI,20.0,31.0,236.0,1.0,0.0,3.0,0.0,31.0,127.0,1.0,18.0,9.0,83.0,0.0,80.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,297.0,1.0,1.0,2.0,0.0,18.0,126.0,1.0,18.0,9.0,54.0,0.0,82.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,4.5,49.0,-215.0,192.0,Lincoln Financial Field,outdoors,grass,56.0,10.0,REG,Sunday,13:00,Home,Doug Pederson,Pat Shurmur,Walt Anderson
2018_12_SF_TB,2018,12,2018-11-25,TB,SF,27.0,9.0,TB,29.0,39.0,312.0,2.0,0.0,1.0,0.0,31.0,108.0,1.0,25.0,7.0,73.0,0.0,91.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,18.0,36.0,221.0,1.0,2.0,4.0,0.0,24.0,148.0,0.0,23.0,10.0,65.0,0.0,81.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.5,54.5,-127.0,115.0,Raymond James Stadium,outdoors,grass,77.0,7.0,REG,Sunday,13:00,Home,Dirk Koetter,Kyle Shanahan,John Parry
2018_12_ARI_LAC,2018,12,2018-11-25,LAC,ARI,45.0,10.0,LAC,28.0,36.0,259.0,3.0,0.0,4.0,0.0,30.0,178.0,3.0,29.0,5.0,55.0,1.0,83.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,12.0,21.0,105.0,1.0,1.0,2.0,0.0,24.0,62.0,0.0,10.0,2.0,10.0,0.0,64.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,43.5,-837.0,612.0,StubHub Center,outdoors,grass,74.0,3.0,REG,Sunday,16:05,Home,Anthony Lynn,Steve Wilks,Alex Kemp
